#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:32:49       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:49       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:49       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:32:50       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:50       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:50       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:50       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:51       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:51       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:51       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:51       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:52       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:52       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:52       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:52       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:54       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:54       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:54       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:54       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:55       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:55       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:55       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:55       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:56       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:56       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:56       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:56       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:57       0     63      1      0      -      -      -      -      -      - 
 20260530    19:32:57       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:57       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:57       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:58       0   6243      4      0      -      -      -      -      -      - 
 20260530    19:32:58       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:58       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:58       3      1      1      0      0      0      0      0      0      0 
 20260530    19:32:59       0   6243      4      0      -      -      -      -      -      - 
 20260530    19:32:59       1      1      1      0      -      -      -      -      -      - 
 20260530    19:32:59       2      1      1      0      -      -      -      -      -      - 
 20260530    19:32:59       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:00       0   6243      4      0      -      -      -      -      -      - 
 20260530    19:33:00       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:00       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:00       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:01       0   6245      4      0      -      -      -      -      -      - 
 20260530    19:33:01       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:01       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:01       3      1      1      0      0      0      0      0      0      0 
#Date        Time         gpu     fb   bar1   ccpm     sm    mem    enc    dec    jpg    ofa 
#YYYYMMDD    HH:MM:SS     Idx     MB     MB     MB      %      %      %      %      %      % 
 20260530    19:33:02       0   6245      4      0      -      -      -      -      -      - 
 20260530    19:33:02       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:02       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:02       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:03       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:03       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:03       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:03       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:04       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:04       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:04       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:04       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:05       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:05       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:05       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:05       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:06       0     63      1      0      -      -      -      -      -      - 
 20260530    19:33:06       1      1      1      0      -      -      -      -      -      - 
 20260530    19:33:06       2      1      1      0      -      -      -      -      -      - 
 20260530    19:33:06       3      1      1      0      0      0      0      0      0      0 
 20260530    19:33:07       0     63      1      0      -      -      -      -      -      - 
